Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID,Supervisor Districts,Fire Prevention Districts,Current Police Districts,Neighborhoods - Analysis Boundaries,Zip Codes,Neighborhoods (old),Police Districts,Civic Center Harm Reduction Project Boundary,HSOC Zones,Central Market/Tenderloin Boundary Polygon - Updated
200362164,93,20015515,Medical Incident,2/5/2020,2/5/2020,2/5/2020 13:42,2/5/2020 13:42,2/5/2020 13:42,2/5/2020 13:42,2/5/2020 13:43,2/5/2020 14:11,2/5/2020 14:22,Code 3 Transport,2/5/2020 15:12,2700 Block of 16TH ST,San Francisco,94110,B02,7,5237,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,1,2,9,Mission,"(37.76532636126061, -122.41420157332695)",200362164-93,7,8,7,20,28859,19,4,,3,
200353740,E07,20015278,Medical Incident,2/4/2020,2/4/2020,2/4/2020 22:01,2/4/2020 22:04,2/4/2020 22:04,2/4/2020 22:05,2/4/2020 22:08,,,No Merit,2/4/2020 22:08,700 Block of CAPP ST,San Francisco,94110,B06,7,5472,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,6,9,Mission,"(37.75470643579424, -122.41751346547883)",200353740-E07,7,2,7,20,28859,19,4,,3,
200282119,82,20011957,Medical Incident,1/28/2020,1/28/2020,1/28/2020 14:22,1/28/2020 14:23,1/28/2020 14:23,1/28/2020 14:25,1/28/2020 14:28,1/28/2020 14:52,1/28/2020 14:59,Code 2 Transport,1/28/2020 15:38,HYDE ST/EDDY ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,"(37.78351564008294, -122.41588254066856)",200282119-82,9,7,10,36,28852,36,10,1,,1
192933050,RC1,19126311,Medical Incident,10/20/2019,10/20/2019,10/20/2019 18:36,10/20/2019 18:36,10/20/2019 18:37,10/20/2019 18:38,,,,Fire,10/20/2019 18:54,600 Block of GEARY ST,San Francisco,94102,B01,3,1462,A,3,3,TRUE,Non Life-threatening,1,RESCUE CAPTAIN,7,1,6,Tenderloin,"(37.78657055420859, -122.41397306163847)",192933050-RC1,9,5,1,36,28852,36,1,,,1
193180790,87,19137277,Medical Incident,11/14/2019,11/14/2019,11/14/2019 8:18,11/14/2019 8:21,11/14/2019 8:22,11/14/2019 8:22,11/14/2019 8:27,11/14/2019 8:49,11/14/2019 9:08,Code 2 Transport,11/14/2019 9:59,2400 Block of 32ND AVE,San Francisco,94116,B08,18,7546,2,2,2,TRUE,Potentially Life-Threatening,1,MEDIC,1,8,4,Sunset/Parkside,"(37.74150631924305, -122.48948607256766)",193180790-87,3,1,5,35,29491,35,8,,,
192862178,78,19123283,Medical Incident,10/13/2019,10/13/2019,10/13/2019 14:42,10/13/2019 14:42,10/13/2019 14:44,10/13/2019 14:45,10/13/2019 14:48,10/13/2019 15:45,,Code 2 Transport,10/13/2019 15:46,JONES ST/BEACH ST,San Francisco,94133,B01,28,1521,C,2,2,TRUE,Non Life-threatening,1,MEDIC,1,1,3,North Beach,"(37.80707251398972, -122.41726063244421)",192862178-78,10,5,1,23,308,23,1,,,
192902383,B06,19124933,Structure Fire,10/17/2019,10/17/2019,10/17/2019 14:23,10/17/2019 14:24,10/17/2019 14:24,10/17/2019 14:26,,,,Fire,10/17/2019 14:29,1000 Block of QUESADA AV,San Francisco,94124,B10,17,6647,3,3,3,FALSE,Alarm,1,CHIEF,6,10,10,Bayview Hunters Point,"(37.72650610137238, -122.37928426110261)",192902383-B06,8,10,3,1,58,1,3,,,
193452129,B04,19149310,Alarms,12/11/2019,12/11/2019,12/11/2019 12:28,12/11/2019 12:29,12/11/2019 12:30,12/11/2019 12:32,,,,Fire,12/11/2019 12:36,1400 Block of MASON ST,San Francisco,94133,B01,2,1416,3,3,3,FALSE,Alarm,1,CHIEF,3,1,3,Nob Hill,"(37.79670282274554, -122.41187189513306)",193452129-B04,10,3,1,21,308,21,1,,,
193160579,E33,19136416,Medical Incident,11/12/2019,11/11/2019,11/12/2019 7:18,11/12/2019 7:19,11/12/2019 7:19,11/12/2019 7:21,11/12/2019 7:24,,,Code 3 Transport,11/12/2019 8:18,0 Block of CHUMASERO DR,San Francisco,94132,B08,33,8422,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,8,7,Lakeshore,"(37.71331778444795, -122.47287586133902)",193160579-E33,4,1,5,16,64,14,8,,,
200192547,RC2,20008066,Medical Incident,1/19/2020,1/19/2020,1/19/2020 17:13,1/19/2020 17:14,1/19/2020 17:14,1/19/2020 17:16,1/19/2020 17:18,,,Against Medical Advice,1/19/2020 17:32,300 Block of 6TH AVE,San Francisco,94118,B07,31,7127,E,E,3,TRUE,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,7,1,Inner Richmond,"(37.78198273054812, -122.46428301605364)",200192547-RC2,2,11,9,11,54,11,6,,,
193461108,E06,19149764,Medical Incident,12/12/2019,12/12/2019,12/12/2019 9:41,12/12/2019 9:41,12/12/2019 9:41,12/12/2019 9:43,,,,Code 2 Transport,12/12/2019 9:50,300 Block of DOLORES ST,San Francisco,94110,B02,6,5251,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,2,8,Mission,"(37.7635158382169, -122.42611870594438)",193461108-E06,5,8,7,20,28859,19,4,,,
193430455,KM07,19148207,Medical Incident,12/9/2019,12/8/2019,12/9/2019 6:02,12/9/2019 6:04,12/9/2019 6:05,12/9/2019 6:05,12/9/2019 6:22,12/9/2019 6:34,12/9/2019 6:42,Code 2 Transport,12/9/2019 6:56,500 Block of 45TH AV,San Francisco,94121,B07,34,7274,2,2,2,FALSE,Potentially Life-Threatening,1,PRIVATE,2,7,1,Outer Richmond,"(37.778147196237725, -122.50616250131722)",193430455-KM07,2,11,9,29,55,26,6,,,
193353119,RS1,19144737,Medical Incident,12/1/2019,12/1/2019,12/1/2019 22:01,12/1/2019 22:02,12/1/2019 22:03,12/1/2019 22:05,,,,No Merit,12/1/2019 22:07,0 Block of YERBA BUENA LN,San Francisco,94103,B03,1,2178,3,3,3,FALSE,Potentially Life-Threatening,1,RESCUE SQUAD,3,3,6,Financial District/South Beach,"(37.78568654200135, -122.40430632262304)",193353119-RS1,9,12,2,8,28853,6,2,,,
193620247,E14,19156540,Medical Incident,12/28/2019,12/27/2019,12/28/2019 2:30,12/28/2019 2:31,12/28/2019 2:31,12/28/2019 2:33,12/28/2019 2:37,,,Code 2 Transport,12/28/2019 2:52,800 Block of 26TH AVE,San Francisco,94121,B07,14,7223,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,7,1,Outer Richmond,"(37.77345722440735, -122.48526056133088)",193620247-E14,2,11,9,29,55,26,6,,,
200321203,78,20013661,Traffic Collision,2/1/2020,2/1/2020,2/1/2020 10:35,2/1/2020 10:35,2/1/2020 10:36,2/1/2020 10:37,2/1/2020 10:40,2/1/2020 10:45,2/1/2020 11:03,Code 3 Transport,2/1/2020 12:06,42ND AV/RIVERA ST,San Francisco,94116,B08,18,7635,A,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,8,4,Sunset/Parkside,"(37.74569197841955, -122.50059751128728)",200321203-78,3,1,5,35,29491,35,8,,,
200011133,E17,20000189,Outside Fire,1/1/2020,12/31/2019,1/1/2020 6:29,1/1/2020 6:29,1/1/2020 6:30,1/1/2020 6:32,1/1/2020 6:37,,,No Merit,1/1/2020 6:38,NEWCOMB AV/NEWHALL ST,San Francisco,94124,B10,17,6515,B,3,3,TRUE,Fire,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.73628804065114, -122.39164756895248)",200011133-E17,8,10,3,1,58,1,3,,,
193152054,AM116,19136151,Medical Incident,11/11/2019,11/11/2019,11/11/2019 13:34,11/11/2019 13:36,11/11/2019 13:37,11/11/2019 13:37,11/11/2019 13:42,11/11/2019 14:14,11/11/2019 14:29,Code 2 Transport,11/11/2019 15:01,100 Block of HOOPER ST,San Francisco,94107,B03,29,2362,2,2,2,FALSE,Potentially Life-Threatening,1,PRIVATE,1,3,10,Mission Bay,"(37.768200503290984, -122.39934321454179)",193152054-AM116,8,14,3,4,28856,20,3,,,
193591286,B02,19155459,Structure Fire,12/25/2019,12/25/2019,12/25/2019 12:35,12/25/2019 12:36,12/25/2019 12:36,12/25/2019 12:37,12/25/2019 12:40,,,Fire,12/25/2019 12:53,VALENCIA ST/16TH ST,San Francisco,94103,B02,6,5226,3,3,3,FALSE,Alarm,1,CHIEF,4,2,8,Mission,"(37.76491737902564, -122.42188644723224)",193591286-B02,5,8,7,20,28859,19,4,,3,
200070416,T02,20002734,Medical Incident,1/7/2020,1/6/2020,1/7/2020 5:52,1/7/2020 5:54,1/7/2020 5:55,1/7/2020 5:57,1/7/2020 6:01,,,Code 2 Transport,1/7/2020 6:21,400 Block of VALLEJO ST,San Francisco,94133,B01,2,1251,3,2,2,FALSE,Non Life-threatening,1,TRUCK,1,1,3,North Beach,"(37.799088066139475, -122.40514995626539)",200070416-T02,10,3,1,23,308,23,1,,,
192891290,58,19124391,Medical Incident,10/16/2019,10/16/2019,10/16/2019 10:07,10/16/2019 10:08,10/16/2019 10:08,10/16/2019 10:09,10/16/2019 10:15,10/16/2019 10:21,10/16/2019 10:47,Code 2 Transport,10/16/2019 11:25,200 Block of GOLDEN GATE AVE,San Francisco,94102,B02,3,1546,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,"(37.78186544733037, -122.41428534642068)",192891290-58,9,7,10,36,28852,36,10,1,1,1
200013775,95,20000444,Structure Fire,1/1/2020,1/1/2020,1/1/2020 19:49,1/1/2020 19:49,1/1/2020 19:49,1/1/2020 19:49,,,,Fire,1/1/2020 19:54,3RD ST/WILLIAMS AV,San Francisco,94124,B10,17,6536,3,3,3,TRUE,Alarm,1,MEDIC,7,10,10,Bayview Hunters Point,"(37.729278454925385, -122.39262453455291)",200013775-95,8,10,3,1,58,1,3,,,
193180351,KM07,19137229,Medical Incident,11/14/2019,11/13/2019,11/14/2019 5:03,11/14/2019 5:05,11/14/2019 5:05,11/14/2019 5:06,11/14/2019 5:36,11/14/2019 5:36,11/14/2019 5:50,Code 2 Transport,11/14/2019 6:27,1400 Block of POST ST,San Francisco,94109,B04,3,3256,2,2,2,FALSE,Non Life-threatening,1,PRIVATE,2,4,5,Japantown,"(37.786044723881645, -122.42651409648376)",193180351-KM07,11,13,6,15,28858,13,9,,,
200180113,E01,20007351,Structure Fire,1/18/2020,1/17/2020,1/18/2020 0:58,1/18/2020 0:59,1/18/2020 1:00,1/18/2020 1:01,1/18/2020 1:02,,,Code 2 Transport,1/18/2020 1:13,800 Block of HOWARD ST,San Francisco,94103,B03,1,2214,3,3,3,TRUE,Alarm,1,ENGINE,1,3,6,South of Market,"(37.78234046805375, -122.40377191669008)",200180113-E01,9,6,2,34,28853,34,2,,,
193061408,E06,19132321,Medical Incident,11/2/2019,11/2/2019,11/2/2019 11:05,11/2/2019 11:05,11/2/2019 11:06,11/2/2019 11:07,,,,Code 2 Transport,11/2/2019 11:18,100 Block of CAPP ST,San Francisco,94110,B02,7,5236,B,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,2,9,Mission,"(37.764299340228824, -122.41855143598447)",193061408-E06,7,8,7,20,28859,19,4,,3,
200221139,AM106,20009233,Medical Incident,1/22/2020,1/22/2020,1/22/2020 9:21,1/22/2020 9:23,1/22/2020 9:24,1/22/2020 9:25,1/22/2020 9:27,1/22/2020 9:36,1/22/2020 9:49,Code 2 Transport,1/22/2020 10:10,200 Block of LEAVENWORTH ST,San Francisco,94102,B02,3,1545,3,3,3,FALSE,Potentially Life-Threatening,1,PRIVATE,2,2,6,Tenderloin,"(37.78325041509187, -122.41421600299333)",200221139-AM106,9,7,10,36,28852,36,10,1,,1
193623229,KM07,19156867,Medical Incident,12/28/2019,12/28/2019,12/28/2019 21:23,12/28/2019 21:25,12/28/2019 21:26,12/28/2019 21:26,12/28/2019 21:38,12/28/2019 22:07,12/28/2019 22:29,Code 2 Transport,12/28/2019 22:59,0 Block of PARKRIDGE DR,San Francisco,94131,B06,24,5283,2,2,2,FALSE,Non Life-threatening,1,PRIVATE,2,6,8,Twin Peaks,"(37.75115247081104, -122.44566870428497)",193623229-KM07,5,2,8,38,63,38,5,,,
192984103,E34,19128854,Medical Incident,10/25/2019,10/25/2019,10/25/2019 20:33,10/25/2019 20:36,10/25/2019 20:36,10/25/2019 20:37,10/25/2019 20:43,,,No Merit,10/25/2019 20:48,4700 Block of BALBOA ST,San Francisco,94121,B07,34,7312,2,2,2,TRUE,Potentially Life-Threatening,1,ENGINE,1,7,1,Outer Richmond,"(37.77509733863293, -122.5096263962184)",192984103-E34,2,11,9,29,55,26,6,,,
200261064,T13,20011011,Elevator / Escalator Rescue,1/26/2020,1/26/2020,1/26/2020 9:44,1/26/2020 9:46,1/26/2020 9:46,1/26/2020 9:49,1/26/2020 9:51,,,Fire,1/26/2020 9:57,700 Block of KEARNY ST,San Francisco,94108,B01,13,1245,3,3,3,FALSE,Alarm,1,TRUCK,1,1,3,Chinatown,"(37.794647882892306, -122.40490444784115)",200261064-T13,10,3,1,6,28857,4,1,,,
193041981,76,19131449,Medical Incident,10/31/2019,10/31/2019,10/31/2019 13:22,10/31/2019 13:23,10/31/2019 13:24,10/31/2019 13:24,10/31/2019 13:28,,,No Merit,10/31/2019 13:30,300 Block of EDDY ST,San Francisco,94102,B02,3,1545,3,3,3,TRUE,Non Life-threatening,1,MEDIC,2,2,6,Tenderloin,"(37.78383851800258, -122.41377551205974)",193041981-76,9,7,10,36,28852,36,10,1,,1
200190649,E38,20007864,Medical Incident,1/19/2020,1/18/2020,1/19/2020 7:04,1/19/2020 7:07,1/19/2020 7:08,1/19/2020 7:09,1/19/2020 7:10,,,Code 2 Transport,1/19/2020 7:23,1800 Block of BUSH ST,San Francisco,94109,B04,38,3363,2,3,3,FALSE,Non Life-threatening,1,ENGINE,1,4,5,Pacific Heights,"(37.78770227393601, -122.42768384136008)",200190649-E38,11,13,6,30,28858,27,9,,,
200270330,94,20011350,Medical Incident,1/27/2020,1/26/2020,1/27/2020 4:57,1/27/2020 4:59,1/27/2020 4:59,1/27/2020 4:59,,,,No Merit,1/27/2020 5:10,2100 Block of GEARY BLVD,San Francisco,94115,B05,10,4154,3,3,3,TRUE,Non Life-threatening,1,MEDIC,2,5,5,Western Addition,"(37.783357968274046, -122.43860138708125)",200270330-94,11,15,8,39,29490,41,5,,,
192923470,89,19125935,Medical Incident,10/19/2019,10/19/2019,10/19/2019 20:21,10/19/2019 20:23,10/19/2019 20:25,10/19/2019 20:25,10/19/2019 20:47,10/19/2019 20:57,10/19/2019 21:12,Code 2 Transport,10/19/2019 21:50,2600 Block of ARELIOUS WALKER DR,San Francisco,94124,B10,17,6615,2,2,2,TRUE,Non Life-threatening,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.719059825602756, -122.38465573055352)",192923470-89,8,10,3,1,58,1,3,,,
192921875,71,19125789,Medical Incident,10/19/2019,10/19/2019,10/19/2019 13:24,10/19/2019 13:26,10/19/2019 13:27,10/19/2019 13:27,,,,Gone on Arrival,10/19/2019 13:39,500 Block of MARKET ST,San Francisco,94104,B01,13,1236,2,2,2,TRUE,Non Life-threatening,1,MEDIC,2,1,3,Financial District/South Beach,"(37.78982753800164, -122.40083751488923)",192921875-71,10,4,2,8,28854,6,2,,,
193210436,87,19138579,Medical Incident,11/17/2019,11/16/2019,11/17/2019 3:58,11/17/2019 4:01,11/17/2019 4:01,11/17/2019 4:02,11/17/2019 4:09,,,SFPD,11/17/2019 4:11,0 Block of OTTAWA AVE,San Francisco,94112,B09,33,8345,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,9,11,Outer Mission,"(37.714900359301204, -122.44524179683391)",193210436-87,6,9,4,28,28861,25,7,,,
200320225,72,20013546,Medical Incident,2/1/2020,1/31/2020,2/1/2020 1:32,2/1/2020 1:32,2/1/2020 1:32,2/1/2020 1:33,2/1/2020 1:39,2/1/2020 1:53,2/1/2020 1:59,Code 2 Transport,2/1/2020 2:21,HYDE ST/GEARY ST,San Francisco,94109,B04,3,1556,B,2,2,TRUE,Non Life-threatening,1,MEDIC,1,4,6,Tenderloin,"(37.78631021732665, -122.41644912513806)",200320225-72,9,13,1,36,28858,36,1,,,1
193210040,T06,19138529,Structure Fire,11/17/2019,11/16/2019,11/17/2019 0:21,11/17/2019 0:21,11/17/2019 0:21,11/17/2019 0:22,,,,Fire,11/17/2019 0:24,14TH ST/GUERRERO ST,San Francisco,94103,B02,6,5214,3,3,3,FALSE,Alarm,1,TRUCK,2,2,8,Mission,"(37.768006425004494, -122.4244116921641)",193210040-T06,5,8,7,20,28853,19,4,,,
200151273,E19,20006169,Citizen Assist / Service Call,1/15/2020,1/15/2020,1/15/2020 9:40,1/15/2020 9:40,1/15/2020 9:41,1/15/2020 9:43,,,,Fire,1/15/2020 10:06,100 Block of CAMBON DR,San Francisco,94132,B08,19,8428,3,3,3,TRUE,Alarm,1,ENGINE,1,8,7,Lakeshore,"(37.71667311708081, -122.47417368537226)",200151273-E19,4,1,5,16,64,14,8,,,
193110931,AM126,19134352,Medical Incident,11/7/2019,11/7/2019,11/7/2019 8:46,11/7/2019 8:48,11/7/2019 8:49,11/7/2019 8:49,,,,No Merit,11/7/2019 8:56,0 Block of PRESIDIO TER,San Francisco,94118,B07,10,4444,3,3,3,FALSE,Non Life-threatening,1,PRIVATE,2,7,2,Inner Richmond,"(37.78818591238186, -122.46150200298061)",193110931-AM126,1,11,9,11,54,11,6,,,
200212001,E42,20008894,Medical Incident,1/21/2020,1/21/2020,1/21/2020 12:53,1/21/2020 12:55,1/21/2020 12:55,1/21/2020 12:55,1/21/2020 13:03,,,Patient Declined Transport,1/21/2020 13:17,LELAND AV/RUTLAND ST,San Francisco,94134,B09,44,6256,2,2,2,TRUE,Non Life-threatening,1,ENGINE,1,9,10,Visitacion Valley,"(37.71254738948033, -122.40734778228392)",200212001-E42,8,9,4,40,309,39,7,,,
200201279,76,20008372,Medical Incident,1/20/2020,1/20/2020,1/20/2020 10:48,1/20/2020 10:50,1/20/2020 10:52,1/20/2020 10:52,1/20/2020 10:54,,,Patient Declined Transport,1/20/2020 11:03,400 Block of SOUTH VAN NESS AVE,San Francisco,94103,B02,7,5225,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,1,2,9,Mission,"(37.76627443158248, -122.41766286885465)",200201279-76,7,8,7,20,28853,19,4,,3,
193341739,E03,19144187,Medical Incident,11/30/2019,11/30/2019,11/30/2019 14:50,11/30/2019 14:51,11/30/2019 14:51,11/30/2019 14:52,11/30/2019 14:54,,,Code 2 Transport,11/30/2019 15:13,400 Block of EDDY ST,San Francisco,94109,B02,3,1545,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,2,6,Tenderloin,"(37.78367395235669, -122.41507298080322)",193341739-E03,9,7,10,36,28858,36,10,1,,1
192760734,86,19118450,Medical Incident,10/3/2019,10/2/2019,10/3/2019 7:49,10/3/2019 7:51,10/3/2019 8:17,10/3/2019 8:18,10/3/2019 8:38,10/3/2019 9:00,10/3/2019 9:26,Code 2 Transport,10/3/2019 10:02,0 Block of THOMAS MORE WAY,San Francisco,94132,B08,33,8773,2,2,2,TRUE,Non Life-threatening,1,MEDIC,2,8,7,Lakeshore,"(37.71226466642348, -122.47293243797152)",192760734-86,4,1,5,16,64,14,8,,,
193531069,KM13,19152806,Medical Incident,12/19/2019,12/19/2019,12/19/2019 9:40,12/19/2019 9:41,12/19/2019 9:41,12/19/2019 9:42,12/19/2019 9:46,12/19/2019 10:12,12/19/2019 10:27,Code 2 Transport,12/19/2019 11:13,JULIAN AV/15TH ST,San Francisco,94103,B02,6,5215,3,3,3,FALSE,Potentially Life-Threatening,1,PRIVATE,2,2,9,Mission,"(37.76659921886394, -122.42105663086905)",193531069-KM13,7,8,7,20,28853,19,4,,3,
192792928,E06,19120058,Medical Incident,10/6/2019,10/6/2019,10/6/2019 17:37,10/6/2019 17:39,10/6/2019 17:41,10/6/2019 17:42,10/6/2019 17:45,,,Patient Declined Transport,10/6/2019 17:47,700 Block of VALENCIA ST,San Francisco,94110,B06,7,5434,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,6,9,Mission,"(37.76090526626761, -122.4214328190925)",192792928-E06,7,2,7,20,28859,19,4,,3,
193244527,67,19140258,Medical Incident,11/20/2019,11/20/2019,11/20/2019 23:15,11/20/2019 23:18,11/20/2019 23:19,11/20/2019 23:19,11/20/2019 23:21,11/20/2019 23:32,11/20/2019 23:48,Code 2 Transport,11/21/2019 0:18,1200 Block of OCEAN AVE,San Francisco,94112,B09,15,8472,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,1,9,7,Oceanview/Merced/Ingleside,"(37.72369963640774, -122.45566856681513)",193244527-67,4,9,5,24,28861,24,8,,,
200020362,72,20000579,Medical Incident,1/2/2020,1/1/2020,1/2/2020 5:47,1/2/2020 5:48,1/2/2020 5:49,,,,,Code 2 Transport,1/2/2020 5:50,600 Block of ELLIS ST,San Francisco,94109,B02,3,1555,3,3,3,FALSE,Potentially Life-Threatening,1,MEDIC,3,2,6,Tenderloin,"(37.78439649309243, -122.41690045984953)",200020362-72,9,7,10,36,28858,36,10,,,1
200013775,RS1,20000444,Structure Fire,1/1/2020,1/1/2020,1/1/2020 19:49,1/1/2020 19:49,1/1/2020 19:49,1/1/2020 19:51,,,,Fire,1/1/2020 19:52,3RD ST/WILLIAMS AV,San Francisco,94124,B10,17,6536,3,3,3,FALSE,Alarm,1,RESCUE SQUAD,11,10,10,Bayview Hunters Point,"(37.729278454925385, -122.39262453455291)",200013775-RS1,8,10,3,1,58,1,3,,,
192974825,E36,19128423,Medical Incident,10/24/2019,10/24/2019,10/24/2019 23:10,10/24/2019 23:17,10/24/2019 23:21,10/24/2019 23:24,10/24/2019 23:28,,,No Merit,10/24/2019 23:32,LASKIE ST/MISSION ST,San Francisco,94103,B02,36,2336,2,2,2,TRUE,Potentially Life-Threatening,1,ENGINE,1,2,6,South of Market,"(37.77670768696482, -122.41410689558984)",192974825-E36,9,8,2,34,28853,34,2,1,1,1
193331262,E19,19143753,Medical Incident,11/29/2019,11/29/2019,11/29/2019 11:38,11/29/2019 11:42,11/29/2019 11:42,11/29/2019 11:43,,,,Code 2 Transport,11/29/2019 12:08,400 Block of SERRANO DR,San Francisco,94132,B08,19,8581,2,2,2,TRUE,Non Life-threatening,1,ENGINE,2,8,7,Lakeshore,"(37.719011867751064, -122.48045074948287)",193331262-E19,4,1,5,16,64,14,8,,,
193541783,T01,19153331,Traffic Collision,12/20/2019,12/20/2019,12/20/2019 12:42,12/20/2019 12:42,12/20/2019 12:43,12/20/2019 12:44,,,,Other,12/20/2019 12:48,6TH ST/MISSION ST,San Francisco,94103,B03,1,2251,B,3,3,FALSE,Potentially Life-Threatening,1,TRUCK,6,3,6,South of Market,"(37.780971182391774, -122.40870867495441)",193541783-T01,9,14,2,34,28853,34,2,1,1,1
193561925,E32,19154295,Medical Incident,12/22/2019,12/22/2019,12/22/2019 14:48,12/22/2019 14:48,12/22/2019 14:49,12/22/2019 14:50,12/22/2019 14:51,,,Code 2 Transport,12/22/2019 15:18,100 Block of HIGHLAND AVE,San Francisco,94110,B06,32,5646,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,6,9,Bernal Heights,"(37.73736367808919, -122.4220945329217)",193561925-E32,7,2,4,2,28859,2,7,,,
193452108,E29,19149303,Medical Incident,12/11/2019,12/11/2019,12/11/2019 12:21,12/11/2019 12:23,12/11/2019 12:25,12/11/2019 12:26,,,,Code 2 Transport,12/11/2019 12:29,200 Block of 8TH ST,San Francisco,94103,B02,1,2322,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,3,2,6,South of Market,"(37.77604634712713, -122.41128875661012)",193452108-E29,9,8,2,34,28853,34,2,1,1,
192800191,E07,19120222,Alarms,10/7/2019,10/6/2019,10/7/2019 1:40,10/7/2019 1:43,10/7/2019 1:43,10/7/2019 1:45,10/7/2019 1:47,,,Fire,10/7/2019 2:34,3400 Block of 19TH ST,San Francisco,94110,B06,7,5434,3,3,3,TRUE,Alarm,1,ENGINE,1,6,9,Mission,"(37.76015736506841, -122.41958524774982)",192800191-E07,7,2,7,20,28859,19,4,,3,
193022971,E44,19130628,Alarms,10/29/2019,10/29/2019,10/29/2019 16:30,10/29/2019 16:30,10/29/2019 16:30,10/29/2019 16:30,10/29/2019 16:30,,,Fire,10/29/2019 16:39,0 Block of DELTA ST,San Francisco,94134,B10,44,6315,3,3,3,FALSE,Alarm,1,ENGINE,1,9,10,McLaren Park,"(37.71886767888142, -122.40688900433085)",193022971-E44,8,9,4,19,309,18,7,,,
193243803,E17,19140191,Medical Incident,11/20/2019,11/20/2019,11/20/2019 19:36,11/20/2019 19:38,11/20/2019 19:38,11/20/2019 19:40,11/20/2019 19:42,,,Code 2 Transport,11/20/2019 19:53,1000 Block of PALOU AVE,San Francisco,94124,B10,17,6647,2,2,2,TRUE,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.72827640575256, -122.3807379232078)",193243803-E17,8,10,3,1,58,1,3,,,
193472555,78,19150372,Medical Incident,12/13/2019,12/13/2019,12/13/2019 16:05,12/13/2019 16:07,12/13/2019 16:07,12/13/2019 16:07,12/13/2019 16:11,,,Patient Declined Transport,12/13/2019 17:01,LOMBARD ST/FILLMORE ST,San Francisco,94123,B04,16,3461,2,2,2,TRUE,Non Life-threatening,1,MEDIC,2,4,2,Marina,"(37.79984295027233, -122.43604617398064)",193472555-78,1,13,6,13,57,17,9,,,
192893568,E02,19124597,Alarms,10/16/2019,10/16/2019,10/16/2019 18:21,10/16/2019 18:23,10/16/2019 18:24,10/16/2019 18:25,10/16/2019 18:29,,,Fire,10/16/2019 18:46,0 Block of MACARTHUR AVE,Fort Mason,94123,B99,16,3344,3,3,3,TRUE,Alarm,1,ENGINE,3,4,2,Marina,"(37.80542258832312, -122.42595889895978)",192893568-E02,1,13,6,13,28858,17,9,,,
200351565,E03,20015065,Medical Incident,2/4/2020,2/4/2020,2/4/2020 11:45,2/4/2020 11:45,2/4/2020 11:48,2/4/2020 11:48,2/4/2020 11:50,,,Code 2 Transport,2/4/2020 12:02,1100 Block of LARKIN ST,San Francisco,94109,B04,3,1636,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,4,3,Nob Hill,"(37.78820802019252, -122.41844383598915)",200351565-E03,10,13,6,21,28858,21,9,,,
193040832,E02,19131330,Gas Leak (Natural and LP Gases),10/31/2019,10/31/2019,10/31/2019 8:46,10/31/2019 8:48,10/31/2019 8:48,10/31/2019 8:49,,,,Fire,10/31/2019 9:03,1000 Block of GRANT AVE,San Francisco,94133,B01,2,1312,3,3,3,TRUE,Alarm,1,ENGINE,3,1,3,Chinatown,"(37.79647193177062, -122.40667165118197)",193040832-E02,10,3,1,6,308,4,1,,,
